Customer,Customer Code,Parent Co,Parent Co Number
Lee County Credit Union,3709,,
Legacy Credit Union,920,,
Public information officer - 3602,3624,Jackson County Circuit Court,5237
Storeroom - 3403,3628,Jackson County Circuit Court,5237
Lever1,3736,,
Liberty Public School District 53,9206,,
Swing Reporter 2035,3682,Jackson County Circuit Court,5237
Unit of Service&Judgement Enforceme,3601,Jackson County Circuit Court,5237
Lineage - Buffalo,9171,,
Lineage - Kansas City,9172,,
Lineage- Charlotte,9173,,
Lineage Connect - KC,3740,,
Lineage Connect - Topeka,9684,,
Visiting Judge 2034,3683,Jackson County Circuit Court,5237
LJS Graphics,5027,,
LMS - Little Rock,9174,,
LMS-American PreSort Inc,8033,,
Lockton,5240,,
"Long Term Care Associates, Inc.",627,,
Jackson County Collections,5747,,
JoCo Facilities-Aging & Human Servi,8252,JoCo Facilities-Main,8012
Lucet Health,623,,
Lynch Real Estate,495,,
JoCo Facilities-Airport Commission,8263,JoCo Facilities-Main,8012
JoCo Facilities-Appraiser,8231,JoCo Facilities-Main,8012
Macomb Township,3891,,
JoCo Facilities-BOCC,8232,JoCo Facilities-Main,8012
"MAINLINE PRINTING, INC.",9593,,
Marketsphere Consulting,9437,,
JoCo Facilities-Budget,8233,JoCo Facilities-Main,8012
JoCo Facilities-CASA,8234,JoCo Facilities-Main,8012
JoCo Facilities-Corrections,8235,JoCo Facilities-Main,8012
Mazuma Credit Union,5346,,
McAnany Van Cleave & Phillips,8354,,
MCC,980,,
JoCo Facilities-County Managers Off,8236,JoCo Facilities-Main,8012
McCray Lumber,9316,,
Meadowbrook Insurance Group,8018,,
Med James,8006,,
JoCo Facilities-Court Trustee,8237,JoCo Facilities-Main,8012
JoCo Facilities-Developmental Suppo,3831,JoCo Facilities-Main,8012
JoCo Facilities-District Attorney,8238,JoCo Facilities-Main,8012
JoCo Facilities-District Court,8239,JoCo Facilities-Main,8012
JoCo Facilities-Elections,8241,JoCo Facilities-Main,8012
Miami County Kansas,9114,,
Michel Dental,3829,,
"MIDLAND CARE CONNECT, INC",9668,,
Midwest Concrete Materials,9112,,
Midwest FAC,9187,,
Mike Storm for Johnson County,3854,,
Mill Creek Water District,9693,,
Minuteman Press of Overland Park So,3862,,
JoCo Facilities-Emergency Comm,8243,JoCo Facilities-Main,8012
JoCo Facilities-Emergency Managemen,8242,JoCo Facilities-Main,8012
Missouri Baptist Credit Union,3743,,
MISSOURI EMS ASSOCIATION,9595,,
Missouri Gas Energy-Lindsey,3808,,
JoCo Facilities-Financial Mgt & Adm,8271,JoCo Facilities-Main,8012
Morton Credit Union,3823,,
MOST,9319,,
JoCo Facilities-Fire District #2,9461,JoCo Facilities-Main,8012
"MRB Strategies, LLC",3902,,
Multi Service/TreviPay,833,,
National Board for Respiratory Care,3804,,
Nazdar,9146,,
NC Med Assist,3834,,
NFR Communications,9213,,
North East Kansas Credit Union,973,,
JoCo Facilities-Health & Environmen,8246,JoCo Facilities-Main,8012
JoCo Facilities-Health Dept,8247,JoCo Facilities-Main,8012
JoCo Facilities-Health Dept-WIC,8248,JoCo Facilities-Main,8012
JoCo Facilities-HS Housing,8249,JoCo Facilities-Main,8012
JoCo Facilities-Human Resources,8251,JoCo Facilities-Main,8012
Novant Health,3820,,
NPG Newspapers,9166,,
JoCo Facilities-Law Library,8253,JoCo Facilities-Main,8012
JoCo Facilities-Legal,8254,JoCo Facilities-Main,8012
OASIS FAMILY MEDICINE,9597,,
JoCo Facilities-Main,8012,,
OGDEN PUBLICATION - Main,9728,,
JoCo Facilities-Med Act,8244,JoCo Facilities-Main,8012
JoCo Facilities-Medical Examiner,8266,JoCo Facilities-Main,8012
JoCo Facilities-Mental Health-ACT,8257,JoCo Facilities-Main,8012
JoCo Facilities-Mental Health-NE,8255,JoCo Facilities-Main,8012
JoCo Facilities-Mental Health-OL,8256,JoCo Facilities-Main,8012
JoCo Facilities-Museum,8258,JoCo Facilities-Main,8012
JoCo Facilities-Parks & Recreation,8260,JoCo Facilities-Main,8012
JoCo Facilities-Planning,8261,JoCo Facilities-Main,8012
JoCo Facilities-Planning-Contractor,8262,JoCo Facilities-Main,8012
JoCo Facilities-Postal Division,3824,JoCo Facilities-Main,8012
JoCo Facilities-Public Works,8264,JoCo Facilities-Main,8012
JoCo Facilities-Sheriff,8267,JoCo Facilities-Main,8012
JoCo Facilities-Sheriff Civil,8268,JoCo Facilities-Main,8012
OK Federal Credit Union,910,,
JoCo Facilities-TFM Taxation,8270,JoCo Facilities-Main,8012
"One Gas, Inc.",3857,,
JoCo Facilities-Treasury & Financia,8273,JoCo Facilities-Main,8012
JoCo Facilities-TTV-Motor Vehicle,8272,JoCo Facilities-Main,8012
JoCo Facilities-TTV-Records & Tax A,8265,JoCo Facilities-Main,8012
Ozark National Life,550,,
Pafford Medical Services,3822,,
JoCo Facilities-TTV-Treasurer,8269,JoCo Facilities-Main,8012
"Palm Beach County Planning, Zoning",3866,,
JoCo Facilities-Waste Water,8274,JoCo Facilities-Main,8012
City of Olathe -  Library,3843,City of Olathe - General,8128
City of Olathe - City Hall,3840,City of Olathe - General,8128
City of Olathe - Community Center,3839,City of Olathe - General,8128
City of Olathe - Fire Department,9203,City of Olathe - General,8128
City of Olathe - General,8128,,
City of Olathe - IT/Centennial Buil,3841,City of Olathe - General,8128
"PETERSON PUBLICATIONS, INC.",9612,,
City of Olathe - PD/Public Safety,3844,City of Olathe - General,8128
Physician Office Partners,9122,,
City of Olathe - Police Department,8126,City of Olathe - General,8128
City of Olathe - Public Works Admin,3842,City of Olathe - General,8128
City of Olathe - Revenue,8127,City of Olathe - General,8128
Olathe Public Library,9315,City of Olathe - General,8128
Platte City MO,9170,,
KU Edwards  - LPE Marketing,9493,KU Edwards - Administration,8286
Platte County Missouri Assessor,8365,,
Platte County Missouri-Collector,8366,,
Postal & Community Credit Union,5230,,
"Powerful Performance Solutions, LLC",751,,
Preferred Health Professionals,9149,,
"KU Hospital Authority, IC1 Exam",9179,KU Hospital Authority (8309),8309
"KU Hospital Authority, ICC Administ",9177,KU Hospital Authority (8309),8309
Prisma Graphics,9184,,
PROAG,9368,,
"KU Hospital Authority, ICC Admittin",9180,KU Hospital Authority (8309),8309
"KU Hospital Authority, ICC Spine Ce",9176,KU Hospital Authority (8309),8309
"KU Hospital Authority, Sarcoma Canc",9178,KU Hospital Authority (8309),8309
"KU Hospital Authority, Sports Medic",9275,KU Hospital Authority (8309),8309
"Professional Management Associates,",3819,,
Platte County,5224,Platte County Missouri-Collector,8366
Advent Health Lenexa,5232,Advent Health System,8393
Quest,842,,
Quest Diagnostics --Christina.k.Jiz,814,,
Quest--Anna Hobbs,174,,
QUIK PRINT,9616,,
R.D. Iliff MD PA,9730,,
RACE AGAINST BREAST CANCER,9617,,
Rebein Brothers,9733,,
Reliance Credit Union,5002,,
Advent Health South Overland Park,9742,Advent Health System,8393
Advent Health System,8393,,
Rich Smith Management,3825,,
Wamego USD 320,9129,City of Wamego,9103
Riley County,8367,,
Risk Strategies,969,,
Gainwell - Bene Portal / Web 2000,5001,"GAINWELL TECHNOLOGIES, LLC",9543
Robert Palmer,3890,,
Rockhurst University,3867,,
Gainwell - Cert of Cred Coverage,5004,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Change Address,5015,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Daily Benebooks,5014,"GAINWELL TECHNOLOGIES, LLC",9543
Saline County Assessor's Office,9499,,
Gainwell - Daily Packets,5013,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - EOMB,5003,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - KMAP PRV Enroll,5005,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - MGD 1100,5010,"GAINWELL TECHNOLOGIES, LLC",9543
SEAMAN ALUMNI ASSOCIATION,9621,,
Seaman School District USD 345,9673,,
Gainwell - MGD 1400/3400,5012,"GAINWELL TECHNOLOGIES, LLC",9543
Security Benefit/Zinnia -EFD,3900,,
SEEDS FROM ITALY,9622,,
Senior Resource Center of Douglas C,9727,,
Shamrock Trading Corp,3738,,
Shawnee County Appraiser,9689,,
Shawnee County CONSERVATION DISTRIC,9623,,
Shawnee County ELECTION OFFICE,9624,,
Shawnee County REAL ESTATE,9625,,
Shawnee County SOLID WASTE DEPT,9630,,
Shawnee County Treas - Health,9626,,
Shawnee County Treas - Motor Vehicl,9627,,
Shawnee County TREASURER - PARKS &,9628,,
Shawnee County TREASURER - RECYCLIN,9629,,
Shawnee County Treasurer-Reg Acct,9631,,
Gainwell - MGD 3100,5011,"GAINWELL TECHNOLOGIES, LLC",9543
Showing Time Inc.,8021,,
Silver Lake Bank,9634,,
Skechers,9715,,
Sky Auto Protection,3813,,
SM Federal Credit Union,942,,
Soli Printing,876,,
"SoloFunds, Inc",3817,,
Gainwell - MISC,5016,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Prior Auth,5000,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Provider Enrollment,5008,"GAINWELL TECHNOLOGIES, LLC",9543
Specialized Property LLC,9462,,
Spire Energy,387,,
SPORTS CAR CLUB OF AMERICA,9636,,
"Sprout Communications, LLC",3864,,
SSACOU,939,,
Gainwell - PSI,5020,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - PSI Daily KanCare,5019,"GAINWELL TECHNOLOGIES, LLC",9543
State of Kansas,9639,,
Gainwell - RA No Pays,5017,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - RA Pays,5018,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Revalidation Letter,5007,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Revalidation Password,5022,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Spend Down,5021,"GAINWELL TECHNOLOGIES, LLC",9543
Gainwell - Term of Benefits,5009,"GAINWELL TECHNOLOGIES, LLC",9543
"GAINWELL TECHNOLOGIES, LLC",9543,,
STATE OF KANSAS - 01110,9298,State of Kansas,9639
STATE OF KANSAS - 028-01 KS BOARD O,8423,State of Kansas,9639
STATE OF KANSAS - 031-170 STATE,8424,State of Kansas,9639
STATE OF KANSAS - 034-01 ADJUTANT D,8425,State of Kansas,9639
STATE OF KANSAS - 034-04 ADJUTANT G,8426,State of Kansas,9639
STATE OF KANSAS - 034-08 KS EMERGEN,8427,State of Kansas,9639
STATE OF KANSAS - 034-11 Div of Eme,8428,State of Kansas,9639
STATE OF KANSAS - 034-14 KDEM,8429,State of Kansas,9639
STATE OF KANSAS - 034-23 KS DIVISIO,8430,State of Kansas,9639
STATE OF KANSAS - 034-24 HOMELAND S,8431,State of Kansas,9639
STATE OF KANSAS - 0361 Dept of Agin,8432,State of Kansas,9639
STATE OF KANSAS - 039-01 Dept of Ag,8433,State of Kansas,9639
STATE OF KANSAS - 039-033 DEPT OF A,8434,State of Kansas,9639
STATE OF KANSAS - 039-058 aging,8435,State of Kansas,9639
STATE OF KANSAS - 039-11 DEPT ON AG,8436,State of Kansas,9639
STATE OF KANSAS - 039-110 Departmen,8437,State of Kansas,9639
STATE OF KANSAS - 039-120 departmen,8438,State of Kansas,9639
STATE OF KANSAS - 039-13 DEPT OF AG,8439,State of Kansas,9639
STATE OF KANSAS - 039-140 DEPT OF A,8440,State of Kansas,9639
STATE OF KANSAS - 039-161 DEP OF AG,8441,State of Kansas,9639
STATE OF KANSAS - 039-162 DEPT OF A,8442,State of Kansas,9639
STATE OF KANSAS - 039-170,9248,State of Kansas,9639
STATE OF KANSAS - 039-182 DEPT OF A,8443,State of Kansas,9639
STATE OF KANSAS - 039-190 Dept On A,8444,State of Kansas,9639
STATE OF KANSAS - 039-191 DEPT OF A,8445,State of Kansas,9639
STATE OF KANSAS - 039-20 DEPT OF AG,8446,State of Kansas,9639
STATE OF KANSAS - 039-210,9386,State of Kansas,9639
STATE OF KANSAS - 039-211 aging,8447,State of Kansas,9639
STATE OF KANSAS - 039-223 dept of a,8448,State of Kansas,9639
STATE OF KANSAS - 039-225 dept of a,8449,State of Kansas,9639
STATE OF KANSAS - 039-232 DEPT OF A,8450,State of Kansas,9639
STATE OF KANSAS - 039-251 KDADS,8451,State of Kansas,9639
STATE OF KANSAS - 039-252 DEPT OF A,8452,State of Kansas,9639
STATE OF KANSAS - 039-261 KDADS,8453,State of Kansas,9639
STATE OF KANSAS - 039-310,8454,State of Kansas,9639
STATE OF KANSAS - 039-311 KS DEPT O,8455,State of Kansas,9639
STATE OF KANSAS - 039-32 DEPT OF AG,8456,State of Kansas,9639
STATE OF KANSAS - 039-322 KDADS,8457,State of Kansas,9639
STATE OF KANSAS - 039-33 KS DEPT ON,8458,State of Kansas,9639
STATE OF KANSAS - 039-360 dept of a,8459,State of Kansas,9639
STATE OF KANSAS - 039-361 DEPARTMEN,8460,State of Kansas,9639
STATE OF KANSAS - 039-433 WAIVER SE,8461,State of Kansas,9639
STATE OF KANSAS - 039-441 SEPT FOR,8462,State of Kansas,9639
STATE OF KANSAS - 039-442,8463,State of Kansas,9639
STATE OF KANSAS - 039-443,9385,State of Kansas,9639
STATE OF KANSAS - 039-444 DADS,8464,State of Kansas,9639
STATE OF KANSAS - 039-446 carol spi,8465,State of Kansas,9639
STATE OF KANSAS - 039-50 DEPT OF AG,8466,State of Kansas,9639
STATE OF KANSAS - 039-502 Silver Ha,8467,State of Kansas,9639
STATE OF KANSAS - 039-51 DEPT ON AG,8468,State of Kansas,9639
STATE OF KANSAS - 039-54 DEPT OF AG,8469,State of Kansas,9639
STATE OF KANSAS - 039-55 DEPT OF AG,8470,State of Kansas,9639
STATE OF KANSAS - 039-61 DEPT OF AG,8471,State of Kansas,9639
STATE OF KANSAS - 039-62 DEPT OF AG,8472,State of Kansas,9639
STATE OF KANSAS - 039-73 dept of ag,8473,State of Kansas,9639
STATE OF KANSAS - 046-01 AGRI,8474,State of Kansas,9639
STATE OF KANSAS - 046-04 DEPT OF AG,8475,State of Kansas,9639
STATE OF KANSAS - 046-08 BOARD OF A,8476,State of Kansas,9639
STATE OF KANSAS - 046-09 KANSAS DEP,8477,State of Kansas,9639
STATE OF KANSAS - 046-10 BOARD OF A,8478,State of Kansas,9639
STATE OF KANSAS - 046-12 DEPT OF AG,8479,State of Kansas,9639
STATE OF KANSAS - 046-13 DEPT OF AG,8480,State of Kansas,9639
STATE OF KANSAS - 046-14 kdagwp,8481,State of Kansas,9639
STATE OF KANSAS - 046-15,8482,State of Kansas,9639
STATE OF KANSAS - 046-17 DEPT OF AG,8483,State of Kansas,9639
STATE OF KANSAS - 046-25 Metro Lab,8484,State of Kansas,9639
STATE OF KANSAS - 046-26 Agricultur,8485,State of Kansas,9639
STATE OF KANSAS - 046-33 GRAIN,8486,State of Kansas,9639
STATE OF KANSAS - 046-40 KS DEPT OF,8487,State of Kansas,9639
STATE OF KANSAS - 046-52 DEPT OF AG,8488,State of Kansas,9639
STATE OF KANSAS - 046-63 DEPT OF AG,8489,State of Kansas,9639
STATE OF KANSAS - 046-65 DEPT OF AG,8490,State of Kansas,9639
STATE OF KANSAS - 055-01 ANIMAL HEA,8491,State of Kansas,9639
STATE OF KANSAS - 055-02 ANIMAL HEA,8492,State of Kansas,9639
STATE OF KANSAS - 055-04 ANIMAL DEP,8493,State of Kansas,9639
STATE OF KANSAS - 055-07 ANIMAL HEA,8494,State of Kansas,9639
STATE OF KANSAS - 055-09 KAHD,8495,State of Kansas,9639
STATE OF KANSAS - 058-01 HUMAN RIGH,8496,State of Kansas,9639
STATE OF KANSAS - 082-01 Attorney G,8497,State of Kansas,9639
STATE OF KANSAS - 082-02 ATTORNEY G,8498,State of Kansas,9639
STATE OF KANSAS - 082-05 ATTORNEY G,8499,State of Kansas,9639
STATE OF KANSAS - 082-18 ATTORNEY G,8500,State of Kansas,9639
STATE OF KANSAS - 083-01 KBI Good,8501,State of Kansas,9639
STATE OF KANSAS - 083-05 KBI,8502,State of Kansas,9639
STATE OF KANSAS - 083-071,9297,State of Kansas,9639
STATE OF KANSAS - 083-11 KS BUREAU,8503,State of Kansas,9639
STATE OF KANSAS - 083-13 KBI,8504,State of Kansas,9639
STATE OF KANSAS - 083-68 KBI,8505,State of Kansas,9639
STATE OF KANSAS - 083-71 KBI,8506,State of Kansas,9639
STATE OF KANSAS - 083-99,9268,State of Kansas,9639
STATE OF KANSAS - 0862 Attorney Gen,8507,State of Kansas,9639
STATE OF KANSAS - 0862 ATTORNEY GEN,8508,State of Kansas,9639
STATE OF KANSAS - 087-02 ATTORNEY G,8509,State of Kansas,9639
STATE OF KANSAS - 094-01 STATE BANK,8510,State of Kansas,9639
STATE OF KANSAS - 100 KANSAS BOARD,8511,State of Kansas,9639
STATE OF KANSAS - 100-01 kansas sta,8512,State of Kansas,9639
STATE OF KANSAS - 1001-01,9288,State of Kansas,9639
STATE OF KANSAS - 101-02,9289,State of Kansas,9639
STATE OF KANSAS - 102-01 BEHAVIORAL,8513,State of Kansas,9639
STATE OF KANSAS - 102020,9290,State of Kansas,9639
STATE OF KANSAS - 105-01 BOARD OF H,8514,State of Kansas,9639
STATE OF KANSAS - 122-00 KS CORP CO,8515,State of Kansas,9639
STATE OF KANSAS - 122-01 CITIZENS U,8516,State of Kansas,9639
STATE OF KANSAS - 125-652,9394,State of Kansas,9639
STATE OF KANSAS - 143-00 CORP COMMI,8517,State of Kansas,9639
STATE OF KANSAS - 143-02,8518,State of Kansas,9639
STATE OF KANSAS - 143-04,8519,State of Kansas,9639
STATE OF KANSAS - 143-10 KCC,8520,State of Kansas,9639
STATE OF KANSAS - 143-11,8521,State of Kansas,9639
STATE OF KANSAS - 143-15 CORP COMMI,8522,State of Kansas,9639
STATE OF KANSAS - 143-20 CORP COMMI,8523,State of Kansas,9639
STATE OF KANSAS - 143-21,8524,State of Kansas,9639
STATE OF KANSAS - 143-25 KCC,8525,State of Kansas,9639
STATE OF KANSAS - 143-30 CORPORATIO,8526,State of Kansas,9639
STATE OF KANSAS - 143-35 CORPORATIO,8527,State of Kansas,9639
STATE OF KANSAS - 143-36 Kansas Cor,8528,State of Kansas,9639
STATE OF KANSAS - 143-40 KCC,8529,State of Kansas,9639
STATE OF KANSAS - 143-50 CORPORATIO,8530,State of Kansas,9639
STATE OF KANSAS - 143-71 CORPORATIO,8531,State of Kansas,9639
STATE OF KANSAS - 143-72 corp comm,8532,State of Kansas,9639
STATE OF KANSAS - 149-01 COSMETOLOG,8533,State of Kansas,9639
STATE OF KANSAS - 159-01 KS CREDIT,8534,State of Kansas,9639
STATE OF KANSAS - 167-01 DENTAL,8535,State of Kansas,9639
STATE OF KANSAS - 171-01 HEALTH POL,8536,State of Kansas,9639
STATE OF KANSAS - 171-04 HEALTH,8537,State of Kansas,9639
STATE OF KANSAS - 171-07 HEALTH POL,8538,State of Kansas,9639
STATE OF KANSAS - 171-85 KS HEALTH,8539,State of Kansas,9639
STATE OF KANSAS - 171-87 HEALTH POL,8540,State of Kansas,9639
STATE OF KANSAS - 172-02 Kansas Hou,8541,State of Kansas,9639
STATE OF KANSAS - 173-001,9280,State of Kansas,9639
STATE OF KANSAS - 173-03 DEPT of BU,8542,State of Kansas,9639
STATE OF KANSAS - 173-04 DEPARTMENT,8543,State of Kansas,9639
STATE OF KANSAS - 173-05 ADMIN,8544,State of Kansas,9639
STATE OF KANSAS - 173-14 Department,8545,State of Kansas,9639
STATE OF KANSAS - 173-141 Accounts,8546,State of Kansas,9639
STATE OF KANSAS - 173-16 LONG-TERM,8547,State of Kansas,9639
STATE OF KANSAS - 173-165 Dept of A,8548,State of Kansas,9639
STATE OF KANSAS - 173-181 state tre,8549,State of Kansas,9639
STATE OF KANSAS - 173-20,8550,State of Kansas,9639
STATE OF KANSAS - 173-21 Dept of Ad,8551,State of Kansas,9639
STATE OF KANSAS - 173-32 DEPART. OF,8552,State of Kansas,9639
STATE OF KANSAS - 173-42 ACCOUNTS &,8553,State of Kansas,9639
STATE OF KANSAS - 173-51 DEPT OF AD,8554,State of Kansas,9639
STATE OF KANSAS - 173-522,8555,State of Kansas,9639
STATE OF KANSAS - 173-71 DEPT OF AD,8556,State of Kansas,9639
STATE OF KANSAS - 173-84,9251,State of Kansas,9639
STATE OF KANSAS - 173-87,9249,State of Kansas,9639
STATE OF KANSAS - 173-9 Office of C,8557,State of Kansas,9639
STATE OF KANSAS - 173-95,9273,State of Kansas,9639
STATE OF KANSAS - 173-96 FACILITIES,8558,State of Kansas,9639
STATE OF KANSAS - 173-97 Federal Su,8559,State of Kansas,9639
STATE OF KANSAS - 175-01 KS HOUSING,8560,State of Kansas,9639
STATE OF KANSAS - 175-02 KS HOUSING,8561,State of Kansas,9639
STATE OF KANSAS - 175-03 KANSAS HOU,8562,State of Kansas,9639
STATE OF KANSAS - 175-04 HOUSING,8563,State of Kansas,9639
STATE OF KANSAS - 175-05 KANAS HOUS,8564,State of Kansas,9639
STATE OF KANSAS - 175-06 HOUSING,8565,State of Kansas,9639
STATE OF KANSAS - 175-07 HOUSING,8566,State of Kansas,9639
STATE OF KANSAS - 175-08 Housing,8567,State of Kansas,9639
STATE OF KANSAS - 175-10 KS HOUSING,8568,State of Kansas,9639
STATE OF KANSAS - 175-12 KS HOUSING,8569,State of Kansas,9639
STATE OF KANSAS - 175-14 Kansas Hou,8570,State of Kansas,9639
STATE OF KANSAS - 176-00 Developmen,8571,State of Kansas,9639
STATE OF KANSAS - 178-17 ks dept ad,8572,State of Kansas,9639
STATE OF KANSAS - 178-40 ADMINISTRA,8573,State of Kansas,9639
STATE OF KANSAS - 179-87,9291,State of Kansas,9639
STATE OF KANSAS - 182 DEPT OF AGING,8574,State of Kansas,9639
STATE OF KANSAS - 193 Environmental,8575,State of Kansas,9639
STATE OF KANSAS - 201-01,9283,State of Kansas,9639
STATE OF KANSAS - 204-01 MORTUARY A,8576,State of Kansas,9639
STATE OF KANSAS - 206-01 BOARD OF E,8577,State of Kansas,9639
STATE OF KANSAS - 21 KDOR,8578,State of Kansas,9639
STATE OF KANSAS - 220-01,8579,State of Kansas,9639
STATE OF KANSAS - 228-20 KS HISTORI,8580,State of Kansas,9639
STATE OF KANSAS - 232 Dept of Aging,8581,State of Kansas,9639
STATE OF KANSAS - 234-01 FIRE MARSH,8582,State of Kansas,9639
STATE OF KANSAS - 234-98,9292,State of Kansas,9639
STATE OF KANSAS - 246-01 KANSAS DEV,8583,State of Kansas,9639
STATE OF KANSAS - 247-01 ETHICS COM,8584,State of Kansas,9639
STATE OF KANSAS - 247-02,9302,State of Kansas,9639
STATE OF KANSAS - 24-88 KDHE,8585,State of Kansas,9639
STATE OF KANSAS - 24-90 KDHE,8586,State of Kansas,9639
STATE OF KANSAS - 252-01 govener,8587,State of Kansas,9639
STATE OF KANSAS - 252-10 KANSAS AFR,8588,State of Kansas,9639
STATE OF KANSAS - 252-11 KHLAAC,8589,State of Kansas,9639
STATE OF KANSAS - 252-52 KS GOVERNO,8590,State of Kansas,9639
STATE OF KANSAS - 252-60 GOVERNORS,8591,State of Kansas,9639
STATE OF KANSAS - 252-64 Commission,8592,State of Kansas,9639
STATE OF KANSAS - 252-92 GRANT PROG,8593,State of Kansas,9639
STATE OF KANSAS - 252-95 Governor's,8594,State of Kansas,9639
STATE OF KANSAS - 255-05 Kansas Sta,8595,State of Kansas,9639
STATE OF KANSAS - 261-01 Dept for A,8596,State of Kansas,9639
STATE OF KANSAS - 261-01 Dept of Ag,8597,State of Kansas,9639
STATE OF KANSAS - 264-01 KDHE,8598,State of Kansas,9639
STATE OF KANSAS - 264-02 KDHE,8599,State of Kansas,9639
STATE OF KANSAS - 264-03 KDHE,8600,State of Kansas,9639
STATE OF KANSAS - 264-04 ks dept of,8601,State of Kansas,9639
STATE OF KANSAS - 264-05 PREVENTION,8602,State of Kansas,9639
STATE OF KANSAS - 264-07 KDHE,8603,State of Kansas,9639
STATE OF KANSAS - 264-08 KDHE,8604,State of Kansas,9639
STATE OF KANSAS - 264-09 KDHE,8605,State of Kansas,9639
STATE OF KANSAS - 264-10 KDHE,8606,State of Kansas,9639
STATE OF KANSAS - 264-102 KanCare C,8607,State of Kansas,9639
STATE OF KANSAS - 264-11 CONSUMER H,8608,State of Kansas,9639
STATE OF KANSAS - 264-12 KDHE,8609,State of Kansas,9639
STATE OF KANSAS - 264-14 KDHE,8610,State of Kansas,9639
STATE OF KANSAS - 264-17 KDHE OVS,8611,State of Kansas,9639
STATE OF KANSAS - 264-18 KHDE,8612,State of Kansas,9639
STATE OF KANSAS - 264-19 KDHE,8613,State of Kansas,9639
STATE OF KANSAS - 264-20 DEPT OF HE,8614,State of Kansas,9639
STATE OF KANSAS - 264-21 KDHE,8615,State of Kansas,9639
STATE OF KANSAS - 264-22 KDHE,8616,State of Kansas,9639
STATE OF KANSAS - 264-23 BEFS KDHE,8617,State of Kansas,9639
STATE OF KANSAS - 264-24 KDHE,8618,State of Kansas,9639
STATE OF KANSAS - 264-25 KS AGREEME,8619,State of Kansas,9639
STATE OF KANSAS - 264-26 KDHE,8620,State of Kansas,9639
STATE OF KANSAS - 264-27 KDHE,8621,State of Kansas,9639
STATE OF KANSAS - 264-28 KDHE,8622,State of Kansas,9639
STATE OF KANSAS - 264-29,8623,State of Kansas,9639
STATE OF KANSAS - 264-30 KDHE,8624,State of Kansas,9639
STATE OF KANSAS - 264-31 KDHE,8625,State of Kansas,9639
STATE OF KANSAS - 264-32 KDHE,8626,State of Kansas,9639
STATE OF KANSAS - 264-33,8627,State of Kansas,9639
STATE OF KANSAS - 264-34 KDHE,8628,State of Kansas,9639
STATE OF KANSAS - 264-35 KDHE,8629,State of Kansas,9639
STATE OF KANSAS - 264-36,8630,State of Kansas,9639
STATE OF KANSAS - 264-36 KDHE,8631,State of Kansas,9639
STATE OF KANSAS - 264-37 KDHE,8632,State of Kansas,9639
STATE OF KANSAS - 264-38 CDSBFH,8633,State of Kansas,9639
STATE OF KANSAS - 264-39 kdhe,8634,State of Kansas,9639
STATE OF KANSAS - 264-40 KHDE,8635,State of Kansas,9639
STATE OF KANSAS - 264-41 KDHE,8636,State of Kansas,9639
STATE OF KANSAS - 264-42 KDHE,8637,State of Kansas,9639
STATE OF KANSAS - 264-43,8638,State of Kansas,9639
STATE OF KANSAS - 264-44,8639,State of Kansas,9639
STATE OF KANSAS - 264-45 KDHE,8640,State of Kansas,9639
STATE OF KANSAS - 264-46 KDHE,8641,State of Kansas,9639
STATE OF KANSAS - 264-47 KDHE,8642,State of Kansas,9639
STATE OF KANSAS - 264-49 KDHE,8643,State of Kansas,9639
STATE OF KANSAS - 264-50 STATE OF K,8644,State of Kansas,9639
STATE OF KANSAS - 264-52 KDHE,8645,State of Kansas,9639
STATE OF KANSAS - 264-53 KDHE,8646,State of Kansas,9639
STATE OF KANSAS - 264-54 KDHE,8647,State of Kansas,9639
STATE OF KANSAS - 264-55 KDHE,8648,State of Kansas,9639
STATE OF KANSAS - 264-56 KDHE,8649,State of Kansas,9639
STATE OF KANSAS - 264-57 KDHE,8650,State of Kansas,9639
STATE OF KANSAS - 264-58,8651,State of Kansas,9639
STATE OF KANSAS - 264-59 kdhe,8652,State of Kansas,9639
STATE OF KANSAS - 264-61 KDHE,8653,State of Kansas,9639
STATE OF KANSAS - 264-63 KDHE,8654,State of Kansas,9639
STATE OF KANSAS - 264-65 kdhe,8655,State of Kansas,9639
STATE OF KANSAS - 264-66 KDHE,9396,State of Kansas,9639
STATE OF KANSAS - 264-67 KDHE,8656,State of Kansas,9639
STATE OF KANSAS - 264-69 SAFE KIDS,8657,State of Kansas,9639
STATE OF KANSAS - 264-70 KS DEPARTM,8658,State of Kansas,9639
STATE OF KANSAS - 264-72 KDHE,8659,State of Kansas,9639
STATE OF KANSAS - 264-73 KS COORDIN,8660,State of Kansas,9639
